movieId,movielens_title,amazon_title,score,asin
3886,Steal This Movie! (2000),Steal This Movie VHS,93.33333333333333,B000055WI9
761,"Phantom, The (1996)",The Phantom,91.11111111111111,B003Q7B7BU
1626,Fire Down Below (1997),Fire Down Below,100.0,6304707622
504,No Escape (1994),No Escape,100.0,B014GDAVLE
547,Surviving the Game (1994),Surviving the Game VHS,94.0,6303202225
2894,Romance (1999),Romance,100.0,B003YJB4DG
137,Man of the Year (1995),Man of the Year,100.0,B000LC5B7O
725,"Great White Hype, The (1996)",Great White Hype VHS,90.92307692307693,6304178379
2305,Slam (1998),Slam,100.0,B00000I1LN
2425,"General, The (1998)",The General,91.11111111111111,B0001EFTT2
2624,After Life (1998),After Life,100.0,B00004U1F9
1796,In God's Hands (1998),In God's Hands,100.0,B00JKTFQWE
2768,Stiff Upper Lips (1998),Stiff Upper Lips VHS,93.33333333333333,6305958092
2844,"Minus Man, The (1999)",The Minus Man,92.72727272727272,6305770182
525,"Saint of Fort Washington, The (1993)",Saint of Fort Washington VHS,93.53246753246754,6303046959
488,M. Butterfly (1993),M. Butterfly,100.0,B001TK80CU
1550,Trial and Error (1997),Trial and Error VHS,92.94117647058823,6304192290
2445,At First Sight (1999),At First Sight VHS,92.5,B00000IBKY
295,"Pyromaniac's Love Story, A (1995)",Pyromaniac's Love Story VHS,91.94893617021276,6303637639
1874,Still Breathing (1997),Still Breathing,100.0,B00004YA1G
1346,Cat People (1982),Cat People VHS,90.0,630018286X
3180,Play it to the Bone (1999),Play it to the Bone,100.0,6305874948
430,Calendar Girl (1993),Calendar Girl VHS,92.0,6303038859
433,Clean Slate (1994),Clean Slate VHS,90.76923076923077,630411222X
2889,"Mystery, Alaska (1999)",Mystery Alaska VHS,92.5,630581001X
3653,"Endless Summer, The (1966)",Endless Summer,92.5,B00BBFP5W6
2129,"Saltmen of Tibet, The (1997)",The Saltmen of Tibet,95.55555555555556,B00005Y728
3947,Get Carter (1971),Get Carter VHS,90.0,B00003CXO3
3149,Diamonds (1999),Diamonds,100.0,B00B4XV6GY
917,"Little Princess, The (1939)",The Little Prince,91.33333333333334,B01F8505J2
1531,Losing Chase (1996),Losing Chase,100.0,B000E3K364
2809,Love Stinks (1999),Love Stinks,100.0,B000038I0Y
1317,I'm Not Rappaport (1996),I'm Not Rappaport,100.0,B00023P4PQ
2051,Herbie Goes to Monte Carlo (1977),Herbie: Goes to Monte Carlo VHS,95.71428571428572,6304401256
2151,"Gods Must Be Crazy II, The (1989)",The Gods Must Be Crazy II,96.52173913043478,B00JQHOIII
3048,Under the Rainbow (1981),Under The Rainbow VHS,93.68421052631578,6300271668
2345,Desert Bloom (1986),Desert Bloom VHS,91.42857142857143,6303686877
119,"Steal Big, Steal Little (1995)",Steal Big Steal Little VHS,95.0,6303968945
131,Frankie Starlight (1995),Frankie Starlight VHS,93.68421052631578,6304030762
1863,Major League: Back to the Minors (1998),Major League: Back to the Minors VHS,96.36363636363636,6305124345
3496,Madame Sousatzka (1988),Madame Sousatzka VHS,93.33333333333333,B000005XXD
505,North (1994),North,100.0,B004C00EPU
444,Even Cowgirls Get the Blues (1993),Even Cowgirls Get the Blues,100.0,B0009EZRCI
537,Sirens (1994),Siren,94.54545454545453,B004HIGCT4
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",The Toxic Avenger Part III - The Last Temptation Of Toxie Unrated  VHS,91.91654247391952,B00005UWC4
2032,"Barefoot Executive, The (1971)",The Barefoot Executive,96.0,B00077BPF0
1076,"Innocents, The (1961)",The Innocents,92.72727272727272,B01GA4ILCS
662,Fear (1996),Fear,100.0,B00008G84S
1471,Boys Life 2 (1997),Boys Life 3,92.64069264069263,B00005KCB2
877,Girls Town (1996),Girls Town VHS,90.0,6304296150
3187,Trans (1998),Trans,100.0,B00K0TWVFI
1585,Love Serenade (1996),Love Serenade (Ws),93.79310344827587,B000069HR2
3343,And God Created Woman (1988),And God Created Woman VHS,94.78260869565219,6303540104
263,Ladybird Ladybird (1994),Ladybird Ladybird VHS,93.68421052631578,6303560555
3716,Fatal Beauty (1987),Fatal Beauty VHS,91.42857142857143,6301966848
1114,"Funeral, The (1996)",The Funeral,91.11111111111111,B00000IREH
3050,Light It Up (1999),Light It Up VHS,90.76923076923077,6305868913
2569,Among Giants (1998),Among Giants VHS,91.42857142857143,630557717X
3563,"Crow: Salvation, The (2000)",The Crow - Salvation,95.0,B0000524EB
1508,Traveller (1997),Traveller,100.0,B011W767TW
3221,"Draughtsman's Contract, The (1982)",Draughtsman's Contract VHS,92.75102040816327,6302180155
958,Lady of Burlesque (1943),Lady of Burlesque,100.0,B001OSWOCO
128,Jupiter's Wife (1994),Jupiter's Wife VHS,92.0,6304216254
3577,Two Moon Juction (1988),Two Moon Junction,95.68181818181819,B00M3UARNK
2008,"This World, Then the Fireworks (1996)","This World, Then The Fireworks VHS",96.12903225806451,6304982275
3830,Psycho Beach Party (2000),Psycho Beach Party,100.0,B00005ASPE
250,Heavyweights (1994),Heavyweights VHS,91.42857142857143,6303929583
1423,Hearts and Minds (1996),Hearts and Minds,100.0,B00006673L
844,"Story of Xinghua, The (1993)",The Story of Xinghua VHS,90.54545454545453,6304111797
3222,Carmen (1984),Carmen,100.0,B00M3IVDEY
3171,Room at the Top (1959),Room at the Top,100.0,B00JK1W1IO
3734,Prince of the City (1981),Prince of the City,100.0,B00BSTVK9W
3139,Tarzan the Fearless (1933),Tarzan the Fearless,100.0,6305649103
2655,Howling II: Your Sister Is a Werewolf (1985),Howling II: Your Sister Is A Werewolf,100.0,B00VX2205W
3487,"Dorado, El (1967)",El Dorado,92.0,B004B0RZ8K
2902,Psycho II (1983),Psycho IV,90.98039215686273,B01BDQOZLY
2627,Endurance (1998),Endurance,100.0,B000BYA4OW
2751,From the Hip (1987),From the Hip,100.0,B00005NKSP
1134,Johnny 100 Pesos (1993),Johnny 100 Pesos VHS,93.33333333333333,6304192231
2799,Problem Child 2 (1991),Problem Child 2 VHS,92.94117647058823,630223218X
2848,Othello (1952),Othello,100.0,B00005YUND
1598,Desperate Measures (1998),Desperate Measures,100.0,B0018C23OK
3931,"Giant Gila Monster, The (1959)",Giant Gila Monster VHS,91.75475687103594,6303985394
2992,Rawhead Rex (1986),Rawhead Rex VHS,90.76923076923077,6302038340
1330,April Fool's Day (1986),April Fool's Day VHS,92.94117647058823,6300214672
1335,Blood Beach (1981),Blood Beach,100.0,B00M7SXTIS
3488,"Hideous Sun Demon, The (1959)",The Hideous Sun Demon VHS,90.97308488612838,6304680465
3573,Carnosaur 2 (1995),Carnosaur 2 VHS,90.76923076923077,6303341888
2784,"Masque of the Red Death, The (1964)",Masque of the Red Death VHS,93.29140461215934,6302037255
3692,Class of Nuke 'Em High (1986),Class of Nuke Em High VHS,94.78260869565219,B00004U3AR
3339,Cross of Iron (1977),Cross of Iron VHS,92.0,6305082448
2362,Glen or Glenda (1953),Glen or Glenda,100.0,B00003XAMS
2388,Steam: The Turkish Bath (Hamam) (1997),Steam - The Turkish Bath,92.8,B005P2BLC4
2886,"Adventures of Elmo in Grouchland, The (1999)",The Adventures of Elmo in Grouchland,97.64705882352942,0767839277
3777,Nekromantik (1987),Nekromantik,100.0,B0009J93V4
1496,Anna Karenina (1997),Anna Karenina,100.0,B001MYIQJU
3318,Deterrence (1998),Deterrence (1999),100.0,7508813472
3344,Blood Feast (1963),Blood Feast,100.0,B00004KDER
3346,Color Me Blood Red (1965),Color Me Blood Red VHS,94.0,6301233166
2545,Relax... It's Just Sex (1998),Relax Its Just Sex VHS,94.0,6305680175
1743,Arguing the World (1996),Arguing the World VHS,93.68421052631578,6305347956
3490,Horror Express (1972),Horror Express,100.0,B000OB3ZIO
2855,Nightmares (1983),Nightmares,100.0,B004VQRCFK
1989,Prom Night III: The Last Kiss (1989),Prom Night III: The Last Kiss,100.0,B00005CDBG
1990,Prom Night IV: Deliver Us From Evil (1992),Prom Night IV: Deliver Us from Evil VHS,96.66666666666666,6302365791
1002,Ed's Next Move (1996),Ed's Next Move VHS,92.0,6304391420
840,House Arrest (1996),House Arrest,100.0,B00AYRIUGK
867,Carpool (1996),Carpool,100.0,B00DX88GTS
2446,In Dreams (1999),In Dreams,100.0,0783235410
3531,All the Vermeers in New York (1990),All the Vermeers in New York,100.0,B00005JXYP
1164,Two or Three Things I Know About Her (1966),Two Or Three Things I Know About Her VHS,96.84210526315789,6304211597
3446,Funny Bones (1995),Funny Bones VHS,90.76923076923077,6303579345
2464,Trick or Treat (1986),Trick Or Treat VHS,92.5,B00007M5I8
3276,Gun Shy (2000),Gun Shy,100.0,6305874867
3133,Go West (1925),Go West,100.0,B000YDLHGE
3781,Shaft in Africa (1973),Shaft in Africa VHS,92.94117647058823,6305811725
484,Lassie (1994),Lassie,100.0,B000ICL3M4
2219,Murder! (1930),Murder,100.0,B001KQFA58
2256,Parasite (1982),Parasite,100.0,B0001687A8
726,Last Dance (1996),Last Dance VHS,90.0,6304202741
3106,Come See the Paradise (1990),Come See the Paradise VHS,94.78260869565219,6302041147
2521,Airport 1975 (1974),Airport 1975,100.0,B0009AD4MM
3445,Eyes of Laura Mars (1978),Eyes of Laura Mars,100.0,0767821610
375,Safe Passage (1994),Safe Passage VHS,91.42857142857143,6303444075
3894,Solas (1999),Solas,100.0,B00009XN66
1384,"Substance of Fire, The (1996)",Substance of Fire VHS,91.35888501742161,6304456018
1163,Mina Tannenbaum (1994),Mina Tannenbaum VHS,92.94117647058823,6304211554
1798,Hush (1998),Hush!,100.0,B0000A9GJN
470,House Party 3 (1994),House Party 3-Pack,92.0,B00004WZ07
1791,Twilight (1998),Twilight,100.0,6305127654
335,"Underneath, The (1995)",Underneath,90.0,B00CBNV7MO
75,Big Bully (1996),Big Bully,100.0,B00004RF89
2885,Guinevere (1999),Guinevere,100.0,B00000IBPE
2400,Prancer (1989),Prancer,100.0,B00005N7Z0
1067,"Damsel in Distress, A (1937)",Damsels in Distress,94.3035343035343,B0081FSMQU
1153,Raw Deal (1948),Raw Deal,100.0,B000CCMDSI
1383,Adrenalin: Fear the Rush (1996),Adrenalin: Fear the Rush VHS,95.19999999999999,6304414129
49,When Night Is Falling (1995),When Night Is Falling VHS,94.78260869565219,6304111762
1817,No Looking Back (1998),No Looking Back VHS,92.94117647058823,6304981848
3670,"Story of G.I. Joe, The (1945)",The Story of G.I. Joe,95.29411764705883,6305837406
228,Destiny Turns on the Radio (1995),Destiny Turns on the Radio VHS,95.71428571428572,6303620000
1773,Tokyo Fist (1995),Tokyo Fist VHS,90.0,6305003777
283,New Jersey Drive (1995),New Jersey Drive VHS,93.33333333333333,B0000065MQ
2298,Strangeland (1998),Strangerland,93.75494071146245,B00X3DC6OE
3626,8 1/2 Women (1999),8 1/2 Women,100.0,B00004X13S
2896,Alvarez Kelly (1966),Alvarez Kelly VHS,92.0,6302873150
2754,Deadtime Stories (1987),Dreadtime Stories,96.89149560117303,B01EG1R92A
2618,"Castle, The (1997)",The Castle,90.0,B000SIWHAU
3374,Daughters of the Dust (1992),Daughters of the Dust,100.0,6305729212
1809,Hana-bi (1997),Hanabi,100.0,B00L7AW9D8
1455,Hotel de Love (1996),Hotel De Love VHS,92.0,6304458835
828,"Adventures of Pinocchio, The (1996)",The Adventures of Pinocchio,96.80000000000001,B001OA071W
626,"Thin Line Between Love and Hate, A (1996)",A Thin Line Between Love and Hate,98.75,0780627822
1865,Wild Man Blues (1998),Wild Man Blues,100.0,B000TR5QB2
3739,Trouble in Paradise (1932),Trouble in Paradise,100.0,B000A88F5E
2179,Topaz (1969),Topaz,100.0,B0009LI30Y
3293,Conceiving Ada (1997),Conceiving Ada VHS,92.5,B00003M5I2
3912,Beautiful (2000),Beautiful,100.0,B003BWQDPU
2847,Only Angels Have Wings (1939),Only Angels Have Wings VHS,95.0,630228175X
2854,Don't Look in the Basement! (1973),Don't Look in the Basement,100.0,6305459452
1336,Body Parts (1991),Body Parts,100.0,6303014747
2326,Shattered Image (1998),Shattered Image VHS,92.94117647058823,6303396704
2737,Assassination (1987),assassination,100.0,B002NKMCXI
2275,Six-String Samurai (1998),Six-String Samurai,100.0,6305297223
347,Bitter Moon (1992),Bitter Moon VHS,90.76923076923077,6303914985
3410,Soft Fruit (1999),Soft Fruit VHS,90.0,6305926387
658,Billy's Holiday (1995),Billy's Holiday,100.0,B00004Y6AX
3122,Santa Fe Trail (1940),Santa Fe Trail,100.0,B0002T8FWO
3143,Hell in the Pacific (1968),Hell in the Pacific VHS,94.28571428571428,0764004581
2481,My Name Is Joe (1998),My Name Is Joe VHS,92.5,6305412820
2342,Hard Core Logo (1996),Hard Core Logo,100.0,B0091UCB5W
56,Kids of the Round Table (1995),Kids of the Round Table VHS,95.19999999999999,6304165064
462,"Good Man in Africa, A (1994)",Good Man in Africa VHS,90.40293040293041,0783210973
121,"Boys of St. Vincent, The (1993)",The Boys of St. Vincent's VHS,90.24118738404454,630400592X
3648,"Abominable Snowman, The (1957)",The Abominable Snowman,96.0,B004M8SR92
1893,Beyond Silence (1996),Beyond Silence VHS,92.5,630524068X
716,Switchblade Sisters (1975),Switchblade Sisters VHS,94.28571428571428,6304298293
1579,For Ever Mozart (1996),For Ever Mozart VHS,92.94117647058823,1567301703
2522,Airport '77 (1977),Airport 75,91.89473684210526,6304843267
37,Across the Sea of Time (1995),Across the Sea of Time VHS,95.0,0800191617
3900,Crime and Punishment in Suburbia (2000),Crime + Punishment in Suburbia,92.07843137254902,B000053V7I
2056,In Search of the Castaways (1962),In Search of the Castaways VHS,95.71428571428572,6302271991
731,Heaven's Prisoners (1996),Heaven's Prisoners VHS,93.68421052631578,6304166206
1447,Gridlock'd (1997),Gridlock'd,100.0,6304707541
3805,Knightriders (1981),Knight Rider,93.26086956521739,B001KVVPBQ
1501,Keys to Tulsa (1997),Keys to Tulsa VHS,92.0,6304539444
103,Unforgettable (1996),Unforgettable,100.0,B00XKD9F9Q
2778,Never Talk to Strangers (1995),Never Talk to Strangers VHS,95.19999999999999,6303948049
1056,Jude (1996),Judex,93.33333333333333,B00J2PQZSK
61,Eye for an Eye (1996),Eye for An Eye VHS,92.5,6304054777
1903,Hav Plenty (1997),Hav Plenty VHS,90.0,6305173990
2834,"Very Thought of You, The (1998)",The Very Thought of You VHS,91.72173913043478,B00002EQ0H
270,Love Affair (1994),Love Affair,100.0,B00COQU0NK
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Henry 2: Portrait of a Serial Killer,94.8235294117647,6305191875
3875,"Devil Rides Out, The (1968)",The Devil Rides Out VHS,90.07518796992481,6305063486
1087,Madame Butterfly (1995),Madame Butterfly (1932),100.0,B005RJ0R8Y
2743,Native Son (1986),Native Son VHS,90.0,6303864104
114,Margaret's Museum (1995),Margaret's Museum VHS,93.33333333333333,1562021907
3940,"Slumber Party Massacre III, The (1990)",Slumber Party Massacre II,94.54545454545453,6305976422
2211,Secret Agent (1936),Secret Agent,100.0,B000KLQUT4
2227,"Lodger, The (1926)","Lodger, The",100.0,B00551WULG
3291,Trois (2000),Trois,100.0,B00004XOO0
2164,Surf Nazis Must Die (1987),Surf Nazis Must Die VHS,94.28571428571428,6304143214
3632,Monsieur Verdoux (1947),Monsieur Verdoux,100.0,6305837104
3314,"Big Trees, The (1952)",The Big Trees,92.72727272727272,B00007G1TL
2658,"Flying Saucer, The (1950)",The Flying Saucer,94.66666666666667,B00005B6KL
3878,X: The Unknown (1956),X - The Unknown,100.0,6305807892
888,Land Before Time III: The Time of the Great Giving (1995),The Land Before Time III - The Time of the Great Giving VHS,95.47169811320754,6303861733
1570,Tetsuo II: Body Hammer (1992),Tetsuo II: Body Hammer,100.0,6305477728
3848,Silent Fall (1994),Silent Fall,100.0,B00000FYSU
402,Open Season (1996),Open Season 3,95.0,B004A8ZX4G
576,Fausto (1993),Faust,94.54545454545453,B00DPMFE6U
2631,Frogs for Snakes (1998),Frogs for Snakes VHS,93.33333333333333,B00004U29E
3862,About Adam (2000),About Adam,100.0,B00005NTN3
3944,Bootmen (2000),Bootmen,100.0,B000CCKKPQ
2892,New Rose Hotel (1998),New Rose Hotel,100.0,B000065HX4
3866,Sunset Strip (2000),77 Sunset Strip,93.33333333333333,B0011UKORM
3891,Turn It Up (2000),Turn it Up,100.0,B000059HA6
3899,Circus (2000),Circus,100.0,B003V6L8U6
3025,Rough Night in Jericho (1967),Rough Night in Jericho VHS,95.0,6305814724
3463,Last Resort (1994),Last Resort,100.0,B000058TIB
304,Roommates (1995),Roommates,100.0,B00008979D
2842,Best Laid Plans (1999),Best Laid Plans,100.0,B007P9HW0A
1846,Nil By Mouth (1997),Nil By Mouth VHS,91.42857142857143,0767800311
136,From the Journals of Jean Seberg (1995),From the Journals of Jean Seberg VHS,96.47058823529412,6304433972
1458,Touch (1997),Touch,100.0,B00C6704G0
2466,Belizaire the Cajun (1986),Belizaire the Cajun VHS,94.28571428571428,097013830X
386,S.F.W. (1994),S.F.W.,100.0,B013C6OT6O
850,Cyclo (1995),Cyclone,90.0,B000BLI5QO
614,Loaded (1994),Loaded,100.0,B0011V7PQY
167,Feast of July (1995),Feast of July VHS,92.0,6304011458
1040,"Secret Agent, The (1996)","Secret Agent, The",100.0,B000811636
385,"Man of No Importance, A (1994)",A Man of No Importance VHS,93.18181818181817,6303586112
3803,Greaser's Palace (1972),Greaser's Palace,100.0,6305907870
1696,Bent (1997),Bent,100.0,B00023B15I
3575,Defying Gravity (1997),Defying Gravity,100.0,B001LIK8H0
2207,Jamaica Inn (1939),Jamaica Inn,100.0,B000W95OLY
2509,Eight Days a Week (1997),Eight Days a Week,100.0,B000EMI6J6
3184,Montana (1998),Montana,100.0,B001BFR5TC
3647,Running Free (2000),Running Free,100.0,B000FZZTKQ
244,Gumby: The Movie (1995),Gumby: The Movie,100.0,B00125WAV4
2304,Love Is the Devil (1998),Love Is the Devil,100.0,6305847045
2960,Beefcake (1999),Beefcake,100.0,B00IU7UHSU
2061,Full Tilt Boogie (1997),Full Tilt Boogie VHS,93.33333333333333,B00004Y7FB
2185,I Confess (1953),Confess,92.5,B000RL21PY
2187,Stage Fright (1950),Stage Fright,100.0,B00OZ1QITM
734,Getting Away With Murder (1996),Getting Away With Murder,100.0,B00021R7DK
1829,Chinese Box (1997),Chinese Box VHS,90.76923076923077,1573624160
2675,Twice Upon a Yesterday (1998),Twice Upon a Yesterday VHS,95.0,B00000K13T
1151,Faust (1994),Faust,100.0,B00DPMFE6U
2510,Just the Ticket (1999),Just the Ticket,100.0,6305400660
3026,Slaughterhouse (1987),Slaughterhouse,100.0,6305663068
1668,One Night Stand (1997),One Night Stand,100.0,B00B7C9CYK
1814,"Price Above Rubies, A (1998)",Price Above Rubies VHS,90.40293040293041,6305051089
1561,Wedding Bell Blues (1996),Wedding Bell Blues VHS,94.0,B00002JWYI
3319,Judy Berlin (1999),Judy Berlin,100.0,B000065SNN
359,I Like It Like That (1994),I Like it Like That,100.0,B00023GG94
2945,Mike's Murder (1984),Mike's Murder VHS,91.42857142857143,6300271579
2578,"Sticky Fingers of Time, The (1997)",The Sticky Fingers of Time,96.66666666666666,B00005K9O7
3523,Taffin (1988),Taffin,100.0,B0028OA05G
2449,"Garbage Pail Kids Movie, The (1987)",The Garbage Pail Kids Movie,96.80000000000001,B015I1461E
452,Widows' Peak (1994),Widows Peak,100.0,B00486UU3Y
2332,Belly (1998),Belly,100.0,B00433TONY
2813,"Source, The (1999)",The Source,90.0,B00004STH1
792,"Hungarian Fairy Tale, A (1987)",A Hungarian Fairy Tale VHS,93.18181818181817,6304074794
3218,Poison (1991),Poison,100.0,B00005N5QZ
3402,Turtle Diary (1985),Turtle Diary VHS,91.42857142857143,6303646743
3850,Whatever Happened to Aunt Alice? (1969),Whatever Happened to Aunt Alice?,100.0,6305841934
2981,"Brother, Can You Spare a Dime? (1975)","Brother, Can You Spare a Dime?",100.0,6305609276
220,Castle Freak (1995),Castle Freak,100.0,157347049X
1426,Zeus and Roxanne (1997),Zeus and Roxanne,100.0,0783111509
2556,Telling You (1998),Telling You,100.0,B007PXYWOU
1622,Kicked in the Head (1997),Kicked in the Head VHS,94.0,6304813724
1636,Stag (1997),Stag,100.0,B00CSW08XM
980,In the Line of Duty 2 (1987),In the Line of Duty IV,92.04764605785593,B00000JMP0
702,Faces (1968),Face,93.33333333333333,B000CEV3K0
1160,Six of a Kind (1934),Six of a Kind VHS,92.0,6304197314
1574,Fall (1997),Fall,100.0,B0001KNDRQ
3574,Carnosaur 3: Primal Species (1996),Carnosaur 3: Primal Species VHS,95.71428571428572,6304234635
1071,For the Moment (1994),For the Moment VHS,92.5,6304153694
559,"Paris, France (1993)",Paris France,100.0,B00000G0GA
189,Reckless (1995),Reckless,100.0,B00WKWVHX0
3209,"Loves of Carmen, The (1948)",Loves of Carmen VHS,90.44096728307255,6302281725
1519,Broken English (1996),Broken English,100.0,B000OU082G
1098,"Search for One-eye Jimmy, The (1996)",The Search for One-Eye Jimmy VHS,92.89910600255428,6304142889
3151,"Bat Whispers, The (1930)",The Bat Whispers,94.28571428571429,B0000214FG
1038,Unhook the Stars (1996),Unhook the Stars,100.0,B007PXYVMI
3027,Slaughterhouse 2 (1988),Slaughterhouse,96.0,6305663068
1433,"Machine, The (1994)",The Machine,91.11111111111111,B00GOVRVTM
3847,"Ilsa, She Wolf of the SS (1974)",Ilsa - She Wolf of the SS VHS,95.19999999999999,630580785X
3757,Asylum (1972),Asylum,100.0,B00175VSBM
3492,"Son of the Sheik, The (1926)",Son of the Sheik VHS,90.92307692307693,6305765669
598,Window to Paris (1994),Window to Paris,100.0,B002DH119W
730,"Low Life, The (1994)","Low Life, The VHS",91.42857142857143,6304142854
2233,Digging to China (1998),Digging to China,100.0,1572526564
2234,Let's Talk About Sex (1998),Kinsey: Let's Talk About Sex,90.66666666666666,B00286KW3Y
2441,"Hi-Lo Country, The (1998)",Hi-Lo Country,91.42857142857143,6305447187
672,Tarantella (1995),Tarantella,100.0,B000JBXHT6
3116,Miss Julie (1999),Miss Julie VHS,90.0,6304270798
197,"Stars Fell on Henrietta, The (1995)",Stars Fell on Henrietta VHS,93.29140461215934,6303948871
53,Lamerica (1994),America,96.0,B002E01LPC
567,Kika (1993),Kika,100.0,6303358381
120,Race the Sun (1996),Race the Sun,100.0,6304167970
2209,Young and Innocent (1937),Young and Innocent VHS,94.0,6303042260
703,Boys (1996),Boys,100.0,B001KQFA3K
967,"Outlaw, The (1943)","Outlaw, The",100.0,B008I5OIFC
3486,Devil Girl From Mars (1954),Devil Girl from Mars VHS,94.54545454545453,6304680104
972,"Last Time I Saw Paris, The (1954)","Last Time I Saw Paris, The",100.0,B00551WVV0
2608,Heaven (1998),Heaven,100.0,B00B4VSUSI
1444,Guantanamera (1994),Quantanamera,93.26086956521739,630502636X
3657,Pandora and the Flying Dutchman (1951),Pandora And The Flying Dutchman [DVD],96.36363636363636,B00U3PW5C8
1436,Falling in Love Again (1980),Falling in Love Again,100.0,6304737904
1675,Incognito (1997),Incognito,100.0,B00009VTX4
2576,"Love, etc. (1996)",Love Etc.,100.0,B007CLZX20
3542,Coming Apart (1969),Coming Apart,100.0,6305769443
887,Talk of Angels (1998),Talk of Angels VHS,92.5,B00000IBLO
712,Captives (1994),Captive,96.0,B012G7IWYA
2358,Savior (1998),Savior,100.0,B00KTJ0PU2
1849,Prince Valiant (1997),PRINCE VALIANT (1954),100.0,B00A2JADDI
1121,Glory Daze (1996),Glory Daze VHS,90.0,6304580878
2562,Bandits (1997),Bandits,100.0,B01A8RD1WS
401,Mirage (1995),Mirage,100.0,B000FFJYL6
3131,Broadway Damage (1997),Broadway Damage VHS,92.94117647058823,6305564450
1315,Paris Was a Woman (1995),Paris Was a Woman VHS,93.68421052631578,0964278928
3294,Eaten Alive (1976),Eaten Alive,100.0,B00006FDBO
3305,Bluebeard (1944),Bluebeard,100.0,B0039WGU82
3380,Railroaded! (1947),Railroaded VHS,90.0,6302247268
3419,Something for Everyone (1970),Something for Everyone VHS,95.0,6301802373
3888,Skipped Parts (2000),Skipped Parts,100.0,B00005BCP5
823,"Collectionneuse, La (1967)",La Collectionneuse,96.36363636363637,1572528060
1877,Little Men (1998),Little Men VHS,90.0,6304965680
2101,Squanto: A Warrior's Tale (1994),Squanto: A Warrior's Tale VHS,95.19999999999999,6303929591
2563,Beauty (1998),Beauty,100.0,B007IV4ODS
853,Dingo (1992),Dingo,100.0,B00005Y700
1548,"War at Home, The (1996)",The War at Home,93.84615384615384,B00G4RH76S
1878,Woo (1998),Woof!,91.42857142857143,B000GBEWJ8
2984,On Any Sunday (1971),On Any Sunday VHS,92.0,6305903204
3601,"Castaway Cowboy, The (1974)",Castaway Cowboy VHS,90.44096728307255,6305807671
3322,3 Strikes (2000),3 Strikes,100.0,630592273X
3303,Black Tar Heroin: The Dark End of the Street (1999),Black Tar Heroin: The Dark End of the Street,100.0,B002DO6P7S
3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),Went to Coney Island on a Mission From God... Be Back by Five,100.0,B000051S5P
796,"Very Natural Thing, A (1974)",Very Natural Thing VHS,90.40293040293041,6304079907
2277,Somewhere in the City (1997),Somewhere in the City,100.0,B0000DI87W
3220,Night Tide (1961),Night Tide,100.0,B000GAKQGM
977,Moonlight Murder (1936),Moonlight Murder,100.0,B00AIA86OY
1652,Year of the Horse (1997),Year of the Horse VHS,93.68421052631578,B00000ICK1
2484,Tinseltown (1998),Tinseltown VHS,90.0,B00002IIYI
1852,Love Walked In (1998),Love Walked in VHS,92.5,B000006A58
3621,Possession (1981),Possession,100.0,B001UJUGZO
2821,Male and Female (1919),Male and Female,100.0,B00000JMOO
2887,Simon Sez (1999),Simon Sez,100.0,B00001W9G9
660,August (1996),August,100.0,B0084BM7NK
1386,Terror in a Texas Town (1958),Terror in a Texas Town VHS,95.0,6304429746
3136,"James Dean Story, The (1957)",The James Dean Story,95.55555555555556,B000AE8KZI
1553,Late Bloomers (1996),Late Bloomers,100.0,B00B332J6G
3166,Brenda Starr (1989),Brenda Starr VHS,91.42857142857143,6302587204
3312,"McCullochs, The (1975)",The McCullochs,93.33333333333334,6305758743
3321,"Waiting Game, The (2000)",The Waiting Game,94.28571428571429,B0001Z48U2
1908,Resurrection Man (1998),Resurrection Mary,93.25513196480938,B001A7GOG6
1764,Tainted (1998),Tainted,100.0,B00L3Q9HN6
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",A Paralyzing Fear: The Story of Polio in America VHS,96.69995657837603,B00000I4W0
3778,On Our Merry Way (1948),On Our Merry Way,100.0,6305867674
884,Sweet Nothing (1995),Sweet Nothing VHS,92.0,6304358482
1685,"I Love You, I Love You Not (1996)","I Love You, I Love You Not",100.0,6305433887
2254,Choices (1981),Choices,100.0,B00067AVLU
2299,"Battle of the Sexes, The (1959)",The Battle of the Sexes VHS,91.72173913043478,6305765723
1420,Message to Love: The Isle of Wight Festival (1996),Message to Love - The Isle of Wight Festival,100.0,1573306932
3377,Hangmen Also Die (1943),Hangmen Also Die,100.0,630568393X
1107,Loser (1991),Loser,100.0,B0076LAI5I
706,Sunset Park (1996),Sunset Park,100.0,B000067D1S
1815,Eden (1997),Eden,100.0,B014DMSM9Q
3288,Cotton Mary (1999),Cotton Mary,100.0,B000051TVN
3352,Brown's Requiem (1998),Brown's Requiem,100.0,6305815178
398,Frank and Ollie (1995),Frank and Ollie VHS,92.94117647058823,B00000G3AX
1532,Sprung (1997),Sprung,100.0,6305120013
874,Killer: A Journal of Murder (1995),Killer a Journal of Murder VHS,95.71428571428572,630426710X
1886,I Got the Hook Up (1998),I Got the Hook Up VHS,93.68421052631578,6305087393
657,Yankee Zulu (1994),Yankee Zulu VHS,90.76923076923077,6303995241
3890,Back Stage (2000),Back Stage,100.0,B000056N8Z
